duplicate_group_id,document_id,duplicate_type,compared_document_id,sha256_match,recommended_action,notes
EXACT-1543917c2bb3,GDL-7a9021beb4ab,exact_duplicate,GDL-7a9021beb4ab,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/입학관리본부/GUIDE-6FA0CC19B730_대학원 학생포상지침/대학원 학생 포상지침(20150325).hwp
EXACT-1543917c2bb3,GDL-7a9021beb4ab,exact_duplicate,GDL-7a9021beb4ab,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-6FA0CC19B730/versions/2015-04-23_5090/full_text/대학원 학생 포상지침(20150325).hwp
EXACT-15bf5d3c9190,GDL-dc7aac4fe2f4,exact_duplicate,GDL-dc7aac4fe2f4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/총무과/GUIDE-99F491D14342_부정청탁 및 금품등 수수의 신고사무 처리지침/부정청탁 및 금품등 수수의 신고사무 처리지침(최종).hwp
EXACT-15bf5d3c9190,GDL-dc7aac4fe2f4,exact_duplicate,GDL-dc7aac4fe2f4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-99F491D14342/versions/2016-10-11_5123/full_text/부정청탁 및 금품등 수수의 신고사무 처리지침(최종).hwp
EXACT-15d23aa1fadc,GDL-e8477aea4b98,exact_duplicate,GDL-e8477aea4b98,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-13540A8F5E3A/versions/2021-05-14_1042386/full_text/한국교통대학교 진로탐색학점제 운영 지침(2021.5.14. 지침 제362호).hwp
EXACT-16af78da0913,GDL-58f23ff8ca5c,exact_duplicate,GDL-58f23ff8ca5c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-706FDF5F2655/versions/2022-06-07_1052180/other/총장임용입후보자 연구진실성 검증을 위한 조사위원회 구성 및 운영에 관한 세칙 일부개정.hwp
EXACT-185807b76d57,GDL-67f31fdb7fc8,exact_duplicate,GDL-67f31fdb7fc8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-9419508E3700/versions/2021-02-17_1039998/full_text/[붙임1] 학과평가 지침 개정_제340호2021.02.17.hwp
EXACT-18a74520c3c8,GDL-c8bb0f2bbf5c,exact_duplicate,GDL-c8bb0f2bbf5c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-FC7E9F7CF515/versions/2024-07-10_1072172/full_text/의왕생활관 숙박시설 관리운영지침.hwp
EXACT-18c85f88673b,GDL-6e35a38b914e,exact_duplicate,GDL-6e35a38b914e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학생과/GUIDE-CD25B1229785_체육특기자 관리지침/국립한국교통대학교 체육특기자 관리지침(2025. 2. 3. 지침 제593호).hwp
EXACT-18c85f88673b,GDL-6e35a38b914e,exact_duplicate,GDL-6e35a38b914e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-CD25B1229785/versions/2025-02-03_1076959/full_text/국립한국교통대학교 체육특기자 관리지침(2025. 2. 3. 지침 제593호).hwp
EXACT-18f6ab384907,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-85D7B765E265/versions/2024-09-19_1073734/other/국립한국교통대학교 전임교원 강의책임시간 감면 지침 일부개정.hwp
EXACT-1907791056d9,GDL-f0513d11780b,exact_duplicate,GDL-f0513d11780b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-DB05065263B2/versions/2024-12-24_1076015/full_text/2. 국립한국교통대학교 부서평가 지침(2024.12.24 지침 제584호).hwp
EXACT-1a1a1852b9d3,GDL-9c5d65a0be79,exact_duplicate,GDL-9c5d65a0be79,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/기획팀/GUIDE-385F6C417C8A_대학혁신지원사업 관리운영 지침/한국교통대학교 대학혁신지원사업 관리운영 지침(2019. 4. 4. 지침 제196호).hwp
EXACT-1a1a1852b9d3,GDL-9c5d65a0be79,exact_duplicate,GDL-9c5d65a0be79,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-385F6C417C8A/versions/2019-04-04_1023947/full_text/한국교통대학교 대학혁신지원사업 관리운영 지침(2019. 4. 4. 지침 제196호).hwp
EXACT-1a89b452285e,GDL-cf67514debf1,exact_duplicate,GDL-cf67514debf1,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-6219A7B1742B/versions/2016-04-08_5129/full_text/3.학술연구(논문게재-등)지원지침[1].pdf
EXACT-1a9e39750108,GDL-3cec9914ef63,exact_duplicate,GDL-3cec9914ef63,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-9E6838E2A9C2/versions/2016-05-12_5110/full_text/한국교통대학교 해외어학연수 교과목 운영 지침.hwp
EXACT-1b24173bfadf,GDL-e4f7344f8716,exact_duplicate,GDL-e4f7344f8716,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-801125AD540F/versions/2025-06-30_1080472/other/강의관리지침 일부개정(2025.6.30. 제621호).hwp
EXACT-1b4cf3e43624,GDL-6507d967331b,exact_duplicate,GDL-6507d967331b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/입학관리본부/GUIDE-C0842D7D6A24_학석사 연계과정 운영지침/학석사 연계과정 운영지침(20120511).hwp
EXACT-1b4cf3e43624,GDL-6507d967331b,exact_duplicate,GDL-6507d967331b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-C0842D7D6A24/versions/2015-04-23_5092/full_text/학석사 연계과정 운영지침(20120511).hwp
EXACT-1b956da44f52,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-D990C8F20260_전임교원 강의책임시간 감면 지침 2023.9.7/한국교통대학교 전임교원 강의책임시간 감면 지침 일부개정(개정 2023.9.7.지침제498호)_.hwp
EXACT-1b956da44f52,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-D990C8F20260/versions/2023-09-07_1064151/other/한국교통대학교 전임교원 강의책임시간 감면 지침 일부개정(개정 2023.9.7.지침제498호)_.hwp
EXACT-1b9f24a29113,GDL-ffb4c2e4f446,exact_duplicate,GDL-ffb4c2e4f446,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-1A257791444A/versions/2020-06-25_1034525/full_text/충주생활관 숙박시설 관리운영 지침(2020.6.25 제269호).hwp
EXACT-1c217d0a0233,GDL-658bad392fb3,exact_duplicate,GDL-658bad392fb3,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/기획과/GUIDE-CA54E0CA8D63_대학교육미래전략위원회 운영지침 일부/한국교통대학교 대학교육미래전략위원회 운영지침 일부개정.hwp
EXACT-1c217d0a0233,GDL-658bad392fb3,exact_duplicate,GDL-658bad392fb3,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-CA54E0CA8D63/versions/2023-05-03_1060595/other/한국교통대학교 대학교육미래전략위원회 운영지침 일부개정.hwp
EXACT-1c38c532fc76,GDL-343e3affdf72,exact_duplicate,GDL-343e3affdf72,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-7E539D053E6C/versions/2016-12-30_5131/other/한국교통대학교 교양교육과정 편성지침 일부개정(2016.12.30).hwp
EXACT-1c946601227c,GDL-58f23ff8ca5c,exact_duplicate,GDL-58f23ff8ca5c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-706FDF5F2655/versions/2018-01-17_1013741/other/총장임용입후보자 연구진실성 검증을 위한 조사위원회 구성 및 운영에 관한 세칙 개정(제151호).hwp
EXACT-1cc64689073a,GDL-fb866888334d,exact_duplicate,GDL-fb866888334d,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-44E52876592F/versions/2022-03-28_1050886/full_text/한국교통대학교 교육연구학생지도 비용 지급에 관한 지침(제417호2022.03.28.).hwp
EXACT-1d1274fb6102,GDL-e8477aea4b98,exact_duplicate,GDL-e8477aea4b98,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/취업성공지원과/GUIDE-13540A8F5E3A_진로탐색학점제 운영 지침/한국교통대학교 진로탐색학점제 운영 지침(2023.10.26. 지침 제508호).hwp
EXACT-1d1274fb6102,GDL-e8477aea4b98,exact_duplicate,GDL-e8477aea4b98,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-13540A8F5E3A/versions/2023-10-26_1064635/full_text/한국교통대학교 진로탐색학점제 운영 지침(2023.10.26. 지침 제508호).hwp
EXACT-1d2159930b16,GDL-223b8e896d21,exact_duplicate,GDL-223b8e896d21,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-5EFABBDC17E5/versions/2022-01-20_1048888/full_text/한국교통대학교 대학의 평생교육체제 지원 사업 운영 지침(홈페이지게시용).hwp
EXACT-1d90b820ab7b,GDL-e02007a14dde,exact_duplicate,GDL-e02007a14dde,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/취업창업지원과/GUIDE-0DE9E055F3CF_창업학점 교류제 운영 지침 2016 0216/창업학점 교류제 운영 지침(2016 0216).hwp
EXACT-1d90b820ab7b,GDL-e02007a14dde,exact_duplicate,GDL-e02007a14dde,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-0DE9E055F3CF/versions/2016-02-01_5115/full_text/창업학점 교류제 운영 지침(2016 0216).hwp
EXACT-1da5b2531038,GDL-f56759a8472b,exact_duplicate,GDL-f56759a8472b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-24790342AF42/versions/2021-04-08_1041456/full_text/철도 교통관제 교육훈련기관 운영지침(폐지)제354호.hwp
EXACT-1f063e5b51c1,GDL-789d97e97b81,exact_duplicate,GDL-789d97e97b81,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-2D53739039B7/versions/2015-04-21_5078/full_text/입학사정관제 운영지침.hwp
EXACT-1f89e8df524b,GDL-4accc43e7de4,exact_duplicate,GDL-4accc43e7de4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학생과/GUIDE-EF00A9DBC6A3_사회봉사단 운영지침 3차/한국교통대학교 사회봉사단 운영지침_3차개정(2023. 3. 8. 지침 제474호).hwp
EXACT-1f89e8df524b,GDL-4accc43e7de4,exact_duplicate,GDL-4accc43e7de4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-EF00A9DBC6A3/versions/2023-03-08_1059317/full_text/한국교통대학교 사회봉사단 운영지침_3차개정(2023. 3. 8. 지침 제474호).hwp
EXACT-1f9a2532f92a,GDL-48778f914b35,exact_duplicate,GDL-48778f914b35,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-6BBEE6543AB2/versions/2025-04-01_1078475/amendment_reason/개정사유(국립한국교통대학교 총학생회 회칙).hwp
EXACT-1fd66c999b33,GDL-91becbc5dc49,exact_duplicate,GDL-91becbc5dc49,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/기업지원센터/GUIDE-E971F2C2CB49_기업지원센터 운영 지침/붙임. 한국교통대학교 기업지원센터 운영지침.hwp
EXACT-1fd66c999b33,GDL-91becbc5dc49,exact_duplicate,GDL-91becbc5dc49,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-E971F2C2CB49/versions/2020-10-26_1036695/full_text/붙임. 한국교통대학교 기업지원센터 운영지침.hwp
EXACT-1fdc0f4bab1a,GDL-fcaa6ade333a,exact_duplicate,GDL-fcaa6ade333a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-73A8548227DB/versions/2018-06-12_1017507/full_text/4. SCI(E)급 논문 영문교정 지원지침 전문 180612 172호.hwp
EXACT-21a306327339,GDL-343e3affdf72,exact_duplicate,GDL-343e3affdf72,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-7E539D053E6C/versions/2019-08-06_1026476/comparison_table/한국교통대학교 교양교육과정 편성지침 신구조문대비표.hwp
EXACT-21c8978cf99e,GDL-4d3c1a049157,exact_duplicate,GDL-4d3c1a049157,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-11E30871B512/versions/2022-08-09_1053603/full_text/(제440호) 한국교통대학교 Bio-PRIDE 공유대학 공동교육과정 마이크로전공 운영 지침.hwp
EXACT-222ec623d8f4,GDL-284422c603f8,exact_duplicate,GDL-284422c603f8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/총무과/GUIDE-CED175CC4B58_교직원 제안 운영지침/교직원 제안 운영지침_공포_20170905.hwp
EXACT-222ec623d8f4,GDL-284422c603f8,exact_duplicate,GDL-284422c603f8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-CED175CC4B58/versions/2017-09-05_1010946/full_text/교직원 제안 운영지침_공포_20170905.hwp
EXACT-22ef11fc89f9,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-489D1123DCFE_전임교원 강의 책임시간 감면 지침/전임교원 강의 책임시간 감면 지침 일부개정(제209호).hwp
EXACT-22ef11fc89f9,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-489D1123DCFE/versions/2019-07-16_1025934/other/전임교원 강의 책임시간 감면 지침 일부개정(제209호).hwp
EXACT-22f8e972d270,GDL-82399b2bdfbe,exact_duplicate,GDL-82399b2bdfbe,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-24C7CC4C11C7_전임교원 강의 책임시간 감면 지침 일부/한국교통대학교 전임교원 강의 책임시간 감면 지침 일부개정(2021. 3. 8. 지침 제348호).hwp
EXACT-22f8e972d270,GDL-82399b2bdfbe,exact_duplicate,GDL-82399b2bdfbe,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-24C7CC4C11C7/versions/2021-03-08_1041079/other/한국교통대학교 전임교원 강의 책임시간 감면 지침 일부개정(2021. 3. 8. 지침 제348호).hwp
EXACT-231abf2631ff,GDL-fd22c9b18b3e,exact_duplicate,GDL-fd22c9b18b3e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-144DF5D22A48/versions/2021-01-15_1039007/full_text/대학의 평생교육체제 지원 사업 운영 지침(제331호).hwp
EXACT-232370bb0460,GDL-fa4e6c45fa6c,exact_duplicate,GDL-fa4e6c45fa6c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/기획과/GUIDE-E7A1342348A5_국립대학 육성사업 관리·운영 지침/국립한국교통대학교 국립대학 육성사업 관리 운영 지침.hwp
EXACT-232370bb0460,GDL-fa4e6c45fa6c,exact_duplicate,GDL-fa4e6c45fa6c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-E7A1342348A5/versions/2026-03-10_1086942/full_text/국립한국교통대학교 국립대학 육성사업 관리 운영 지침.hwp
